,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-32,age_group_33-44,age_group_45-60,age_group_above 60,numofproducts_2,numofproducts_3,numofproducts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650-700,creditscore_group_above 700,stay_proba,exit_proba,predicted
94,15699461,176273.95,1,1,10,1,0,Fiorentini,515,spain,male,35,121277.78,100k - 150k,33-44,1,150k - 200k,below 650,0.0,0.32999999999999996,0.22972972972972977,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6873384761797607,0.31266152382023926,0.0
95,15738721,102827.44,1,1,9,1,0,Graham,773,spain,male,41,64595.25,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.846,0.3108108108108108,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.721046293700278,0.278953706299722,0.0
96,15693683,97086.4,2,1,8,1,0,Yuille,814,germany,male,29,197276.13,150k - 200k,24-32,1,50k-100k,above 700,0.3333333333333333,0.928,0.14864864864864863,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.9341836060081441,0.0658163939918559,0.0
97,15604348,0.0,2,0,8,0,0,Allard,710,spain,male,22,99645.04,50k - 100k,21-23,0,no saving,above 700,0.3333333333333333,0.7199999999999999,0.05405405405405406,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8748890620892822,0.12511093791071784,0.0
98,15633059,0.0,2,0,9,0,0,Fanucci,413,france,male,34,6534.18,1k-20k,33-44,0,no saving,below 650,0.3333333333333333,0.126,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8072054872394534,0.19279451276054654,0.0
99,15808582,0.0,1,1,6,1,0,Fu,665,france,female,40,161848.03,150k - 200k,33-44,0,no saving,650-700,0.0,0.63,0.2972972972972973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6143680996389439,0.3856319003610561,0.0
100,15743192,0.0,2,0,6,0,0,Hung,623,france,female,44,167162.43,150k - 200k,33-44,0,no saving,below 650,0.3333333333333333,0.5459999999999999,0.35135135135135137,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7345341416421907,0.2654658583578094,0.0
101,15580146,82674.15,1,0,9,0,0,Hung,738,france,male,31,41970.72,20k-50k,24-32,1,50k-100k,above 700,0.0,0.7759999999999999,0.1756756756756757,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7603756838931601,0.23962431610683982,0.0
102,15776605,0.0,2,0,7,0,0,Bradley,528,spain,male,36,60536.56,50k - 100k,33-44,0,no saving,below 650,0.3333333333333333,0.356,0.24324324324324326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7964881968146131,0.2035118031853869,0.0
103,15804919,0.0,1,1,1,1,1,Dunbabin,670,spain,female,65,177655.68,150k - 200k,above 60,0,no saving,650-700,0.0,0.64,0.6351351351351351,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.44850848635144835,0.5514915136485516,0.0
104,15613854,107073.27,2,1,4,1,1,Mauldon,622,spain,female,46,30984.59,20k-50k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.5439999999999999,0.37837837837837845,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.525874953811746,0.474125046188254,0.0
105,15599195,88938.62,1,1,1,1,0,Stiger,582,germany,male,32,10054.53,1k-20k,24-32,1,50k-100k,below 650,0.0,0.46399999999999986,0.1891891891891892,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7405686264223066,0.25943137357769336,0.0
106,15812878,99806.85,1,1,2,1,0,Parsons,785,germany,female,36,36976.52,20k-50k,33-44,1,50k-100k,above 700,0.0,0.87,0.24324324324324326,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4592081423247518,0.5407918576752482,0.0
107,15602312,150092.8,1,0,5,0,0,Walkom,605,spain,male,33,71862.79,50k - 100k,33-44,1,150k - 200k,below 650,0.0,0.5099999999999999,0.2027027027027027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5000664875357301,0.49993351246426987,0.0
108,15744689,92833.89,1,0,9,0,1,T'ang,479,germany,male,35,99449.86,50k - 100k,33-44,1,50k-100k,below 650,0.0,0.258,0.22972972972972977,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3461092493496415,0.6538907506503585,1.0
109,15803526,90536.81,1,1,3,1,0,Eremenko,685,germany,male,30,63082.88,50k - 100k,24-32,1,50k-100k,650-700,0.0,0.67,0.16216216216216217,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.76776479466205,0.2322352053379499,0.0
110,15665790,108055.1,2,0,7,0,0,Rowntree,538,germany,male,39,27231.26,20k-50k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.376,0.2837837837837838,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6165050077279914,0.3834949922720086,0.0
111,15715951,100238.35,1,0,2,0,0,Thorpe,562,france,male,42,86797.41,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.42400000000000004,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4853157109087387,0.5146842890912613,0.0
112,15591100,106190.55,1,1,9,1,0,Chiemela,675,spain,male,36,22994.32,20k-50k,33-44,1,100k - 150k,650-700,0.0,0.65,0.24324324324324326,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7371182637063907,0.2628817362936093,0.0
113,15609618,154475.54,2,1,9,1,1,Fanucci,721,germany,male,28,101300.94,100k - 150k,24-32,1,150k - 200k,above 700,0.3333333333333333,0.7419999999999999,0.13513513513513514,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9228823162218958,0.0771176837781043,0.0
114,15675522,132351.29,2,1,9,1,0,Ko,628,germany,female,30,74169.13,50k - 100k,24-32,1,100k - 150k,below 650,0.3333333333333333,0.5559999999999999,0.16216216216216217,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8510745053981823,0.14892549460181767,0.0
115,15705512,167864.4,1,0,6,0,0,Welch,668,germany,female,37,115638.29,100k - 150k,33-44,1,150k - 200k,650-700,0.0,0.636,0.25675675675675674,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2126014393041673,0.7873985606958327,1.0
116,15698028,0.0,2,0,1,0,0,Duncan,506,france,female,41,31766.3,20k-50k,33-44,0,no saving,below 650,0.3333333333333333,0.31199999999999994,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7079983157706136,0.29200168422938644,0.0
117,15661670,107818.63,1,0,8,0,1,Chidozie,524,germany,female,31,199725.39,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.348,0.1756756756756757,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36581882580734515,0.6341811741926549,1.0
118,15600781,185173.81,2,0,4,0,0,Wu,699,germany,male,34,120834.48,100k - 150k,33-44,1,150k - 200k,650-700,0.3333333333333333,0.6980000000000001,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.6635907675756796,0.3364092324243204,0.0
119,15682472,129433.34,2,0,8,0,0,Culbreth,828,france,male,34,38131.77,20k-50k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.9560000000000001,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8355937330415797,0.16440626695842037,0.0
120,15690673,0.0,2,0,6,0,0,Cameron,656,france,female,39,141069.88,100k - 150k,33-44,0,no saving,650-700,0.3333333333333333,0.612,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7461220066343401,0.2538779933656599,0.0
121,15760085,126384.42,1,1,10,1,0,Calabresi,684,germany,female,48,198129.36,150k - 200k,45-60,1,100k - 150k,650-700,0.0,0.668,0.40540540540540543,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.12144408844550636,0.8785559115544936,1.0
122,15779659,0.0,1,0,3,0,0,Zetticci,625,france,female,28,183646.41,150k - 200k,24-32,0,no saving,below 650,0.0,0.5499999999999999,0.13513513513513514,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5767756277304521,0.42322437226954784,0.0
123,15627360,152603.45,1,0,9,0,1,Fuller,432,france,male,42,110265.24,100k - 150k,33-44,1,150k - 200k,below 650,0.0,0.16399999999999992,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.49666857008798726,0.5033314299120127,0.0
124,15671137,0.0,1,1,1,1,1,MacDonald,549,france,female,52,8636.05,1k-20k,45-60,0,no saving,below 650,0.0,0.398,0.4594594594594595,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22243094210079928,0.7775690578992007,1.0
125,15782688,148507.24,1,0,0,0,1,Piccio,625,germany,male,56,46824.08,20k-50k,45-60,1,100k - 150k,below 650,0.0,0.5499999999999999,0.5135135135135136,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06944232366950565,0.9305576763304944,1.0
126,15575492,0.0,2,0,7,0,0,Kennedy,828,france,female,41,171378.77,150k - 200k,33-44,0,no saving,above 700,0.3333333333333333,0.9560000000000001,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7270231910624192,0.2729768089375808,0.0
127,15591607,101827.07,1,0,9,0,0,Fernie,770,france,male,24,167256.35,150k - 200k,24-32,1,100k - 150k,above 700,0.0,0.84,0.08108108108108109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7238105488597859,0.27618945114021415,0.0
128,15740404,0.0,2,1,3,1,0,He,758,france,female,34,124226.16,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.816,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8631614009973936,0.13683859900260645,0.0
129,15718369,130862.43,1,1,9,1,0,Kaodilinakachukwu,795,germany,female,33,114935.21,100k - 150k,33-44,1,100k - 150k,above 700,0.0,0.89,0.2027027027027027,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3705783538734635,0.6294216461265365,0.0
130,15677871,122570.87,1,1,9,1,0,Cocci,687,france,male,38,35608.88,20k-50k,33-44,1,100k - 150k,650-700,0.0,0.674,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7343554909016731,0.26564450909832693,0.0
131,15642004,0.0,2,1,1,1,0,Alekseeva,686,france,male,25,16459.37,1k-20k,24-32,0,no saving,650-700,0.3333333333333333,0.672,0.09459459459459457,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.967530140185751,0.03246985981424898,0.0
132,15712543,124828.46,2,1,7,1,0,Chinweike,789,germany,male,39,124411.08,100k - 150k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.878,0.2837837837837838,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8290887766343223,0.17091122336567763,0.0
133,15584518,144895.05,2,1,5,1,0,Arthur,589,germany,female,50,34941.23,20k-50k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.47799999999999987,0.4324324324324324,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.32755449950747184,0.6724455004925282,1.0
134,15802381,63663.93,1,1,5,1,0,Li,461,germany,female,34,167784.28,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.22199999999999998,0.21621621621621623,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.43334367142926655,0.5666563285707334,0.0
135,15610156,133463.1,1,1,2,1,0,Ma,637,france,male,40,93165.34,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.574,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6896666089208578,0.3103333910791422,0.0
136,15594408,213146.2,1,0,2,0,1,Chia,584,spain,female,48,75161.25,50k - 100k,45-60,1,above 200k,below 650,0.0,0.46799999999999986,0.40540540540540543,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.01727308149429907,0.9827269185057009,1.0
137,15640905,129490.36,2,1,1,1,1,Vasin,579,spain,female,35,8590.83,1k-20k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.45799999999999985,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8619411822456858,0.13805881775431414,0.0
138,15698932,137452.09,1,0,10,0,0,Groves,756,germany,male,44,189543.9,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.8119999999999999,0.35135135135135137,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2949605996989221,0.7050394003010779,1.0
139,15724944,0.0,2,1,7,1,0,Tien,663,france,male,34,180427.24,150k - 200k,33-44,0,no saving,650-700,0.3333333333333333,0.626,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9261393912232523,0.07386060877674772,0.0
140,15628145,125851.93,1,1,5,1,0,Forwood,682,france,female,43,193318.33,150k - 200k,33-44,1,100k - 150k,650-700,0.0,0.664,0.3378378378378379,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6136635660170487,0.38633643398295126,0.0
141,15713483,0.0,1,0,2,0,1,Greeves,793,spain,male,52,159123.82,150k - 200k,45-60,0,no saving,above 700,0.0,0.886,0.4594594594594595,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.17307080608970216,0.8269291939102978,1.0
142,15612350,40915.55,1,0,5,0,1,Taylor,691,france,female,31,126213.84,100k - 150k,24-32,1,below 50k,650-700,0.0,0.682,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4713912122907442,0.5286087877092558,0.0
143,15800703,113157.22,1,1,5,1,0,Madukwe,485,spain,female,21,54141.5,50k - 100k,21-23,1,100k - 150k,below 650,0.0,0.2699999999999999,0.040540540540540515,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7162120717312356,0.2837879282687644,0.0
144,15705707,138296.94,2,0,8,0,0,Bennelong,635,spain,female,29,141075.51,100k - 150k,24-32,1,100k - 150k,below 650,0.3333333333333333,0.57,0.14864864864864863,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8435398880885472,0.15646011191145281,0.0
145,15754105,106967.18,1,0,5,0,0,Olisanugo,650,france,male,37,24495.03,20k-50k,33-44,1,100k - 150k,below 650,0.0,0.6,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4926991586736128,0.5073008413263872,0.0
146,15703264,120681.63,1,0,9,0,0,Chukwufumnanya,735,france,male,44,74836.34,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.7699999999999999,0.35135135135135137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5051906640331607,0.49480933596683935,0.0
147,15794413,0.0,2,1,0,1,0,Harris,416,france,male,32,878.87,below 1k,24-32,0,no saving,below 650,0.3333333333333333,0.132,0.1891891891891892,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9610016504545147,0.03899834954548529,0.0
148,15650237,0.0,2,0,7,0,0,Morgan,754,spain,female,32,89520.75,50k - 100k,24-32,0,no saving,above 700,0.3333333333333333,0.8079999999999999,0.1891891891891892,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8596408662373338,0.1403591337626662,0.0
149,15759618,0.0,1,0,9,0,1,Alexeeva,535,france,female,48,149892.79,100k - 150k,45-60,0,no saving,below 650,0.0,0.37,0.40540540540540543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0985554958441911,0.9014445041558089,1.0
150,15811589,0.0,2,0,8,0,0,Metcalfe,716,spain,male,42,180800.42,150k - 200k,33-44,0,no saving,above 700,0.3333333333333333,0.7319999999999999,0.3243243243243243,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8136182728103635,0.18638172718963653,0.0
151,15689044,127609.59,1,0,2,0,0,Humphries,539,france,male,37,98646.22,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.378,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5025574789841083,0.49744252101589165,0.0
152,15709368,0.0,2,1,6,1,0,Milne,614,france,female,43,109041.53,100k - 150k,33-44,0,no saving,below 650,0.3333333333333333,0.5279999999999999,0.3378378378378379,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8561749511561865,0.14382504884381353,0.0
153,15679145,0.0,1,0,7,0,1,Chou,706,spain,male,57,17941.16,1k-20k,45-60,0,no saving,above 700,0.0,0.7119999999999999,0.527027027027027,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.16270254313333765,0.8372974568666623,1.0
154,15655007,0.0,2,0,7,0,0,Li,758,france,female,33,82996.47,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.816,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7141384552736402,0.28586154472635983,0.0
155,15623595,0.0,2,1,2,1,0,Clayton,586,spain,female,28,92067.35,50k - 100k,24-32,0,no saving,below 650,0.3333333333333333,0.47199999999999986,0.13513513513513514,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9259031815049251,0.0740968184950749,0.0
156,15589975,97259.25,1,1,6,1,0,Maclean,646,france,female,73,104719.66,100k - 150k,above 60,1,50k-100k,below 650,0.0,0.592,0.7432432432432432,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.4236974635446724,0.5763025364553276,0.0
157,15804017,123246.7,1,0,4,0,0,Chigolum,631,germany,female,33,112687.57,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.5619999999999999,0.2027027027027027,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18960177738942818,0.8103982226105718,1.0
158,15692132,101060.25,1,1,6,1,0,Wilkinson,717,spain,female,22,84699.56,50k - 100k,21-23,1,100k - 150k,above 700,0.0,0.7339999999999999,0.05405405405405406,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7146033968519832,0.2853966031480168,0.0
159,15641122,0.0,2,0,2,0,0,Wei,684,france,male,30,83473.82,50k - 100k,24-32,0,no saving,650-700,0.3333333333333333,0.668,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.924364120384399,0.07563587961560105,0.0
160,15630910,108007.36,1,0,7,0,0,Treacy,800,france,female,49,47125.11,20k-50k,45-60,1,100k - 150k,above 700,0.0,0.9,0.4189189189189189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.11203737887128684,0.8879626211287132,1.0
161,15680772,0.0,2,1,2,1,0,Hu,721,spain,female,36,106977.8,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.7419999999999999,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8601665630851104,0.1398334369148896,0.0
162,15658929,133702.89,1,0,0,0,1,Taverner,683,spain,male,29,55582.54,50k - 100k,24-32,1,100k - 150k,650-700,0.0,0.666,0.14864864864864863,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7080820419061999,0.2919179580938,0.0
163,15585388,125189.75,2,1,9,1,0,Sherman,660,germany,male,31,139874.43,100k - 150k,24-32,1,100k - 150k,650-700,0.3333333333333333,0.62,0.1756756756756757,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.92590582171751,0.07409417828249001,0.0
164,15724623,113034.22,1,0,7,0,1,Taubman,704,germany,female,24,162503.48,150k - 200k,24-32,1,100k - 150k,above 700,0.0,0.7079999999999999,0.08108108108108109,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3647278095023744,0.6352721904976256,1.0
165,15588537,109013.23,1,0,9,0,0,Robinson,615,spain,female,41,196499.96,150k - 200k,33-44,1,100k - 150k,below 650,0.0,0.5299999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3515760064658443,0.6484239935341557,1.0
166,15574692,0.0,2,0,2,0,1,Pinto,667,spain,female,39,40721.24,20k-50k,33-44,0,no saving,650-700,0.3333333333333333,0.634,0.2837837837837838,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7356151734960162,0.26438482650398376,0.0
167,15611325,57929.81,2,0,9,0,0,Wood,682,germany,male,24,53134.3,50k - 100k,24-32,1,50k-100k,650-700,0.3333333333333333,0.664,0.08108108108108109,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.8570473734454487,0.14295262655455135,0.0
168,15587562,130114.39,1,0,4,0,0,Hawkins,484,france,female,29,164017.89,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.2679999999999999,0.14864864864864863,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5609059299312578,0.4390940700687422,0.0
169,15613172,95826.49,2,0,5,0,0,Sun,628,germany,male,27,155996.96,150k - 200k,24-32,1,50k-100k,below 650,0.3333333333333333,0.5559999999999999,0.12162162162162166,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.840588415641316,0.15941158435868394,0.0
170,15651022,129608.57,1,0,10,0,1,Yost,480,germany,male,44,5472.7,1k-20k,33-44,1,100k - 150k,below 650,0.0,0.2599999999999999,0.35135135135135137,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2736657385253306,0.7263342614746694,1.0
171,15586310,169462.09,1,0,4,0,0,Ting,578,france,male,30,112187.11,100k - 150k,24-32,1,150k - 200k,below 650,0.0,0.45599999999999985,0.16216216216216217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7149564985803212,0.2850435014196789,0.0
172,15625524,0.0,2,1,5,1,0,Rowe,512,france,male,40,146457.83,100k - 150k,33-44,0,no saving,below 650,0.3333333333333333,0.32399999999999995,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9176945349895363,0.08230546501046362,0.0
173,15755209,133868.21,1,1,7,1,0,Fu,484,spain,female,35,27286.1,20k-50k,33-44,1,100k - 150k,below 650,0.0,0.2679999999999999,0.22972972972972977,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5630663069913125,0.43693369300868745,0.0
174,15645248,0.0,2,1,0,1,0,Ho,510,france,female,30,130553.47,100k - 150k,24-32,0,no saving,below 650,0.3333333333333333,0.31999999999999995,0.16216216216216217,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9315871498736945,0.06841285012630552,0.0
175,15790355,190479.48,2,0,5,0,0,Okechukwu,606,germany,male,36,179351.89,150k - 200k,33-44,1,150k - 200k,below 650,0.3333333333333333,0.5119999999999999,0.24324324324324326,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.6358684179347021,0.3641315820652979,0.0
176,15762615,101993.12,1,1,8,1,0,Campbell,597,spain,female,40,94774.12,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.4939999999999999,0.2972972972972973,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5473487113851341,0.452651288614866,0.0
177,15625426,161608.81,1,0,3,0,1,Ashbolt,754,germany,female,55,8080.85,1k-20k,45-60,1,150k - 200k,above 700,0.0,0.8079999999999999,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.042715920860746937,0.9572840791392531,1.0
178,15716334,122311.21,1,1,2,1,0,Rozier,850,spain,female,45,19482.5,1k-20k,45-60,1,100k - 150k,above 700,0.0,0.9999999999999999,0.36486486486486486,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.21882537917470501,0.781174620825295,1.0
179,15789669,0.0,2,1,2,1,0,Hsia,510,france,male,65,48071.61,20k-50k,above 60,0,no saving,below 650,0.3333333333333333,0.31999999999999995,0.6351351351351351,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8150508078546981,0.1849491921453019,0.0
180,15621075,162150.42,2,0,1,0,0,Ogbonnaya,778,germany,female,45,174531.27,150k - 200k,45-60,1,150k - 200k,above 700,0.3333333333333333,0.856,0.36486486486486486,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.17805917375599045,0.8219408262440095,1.0
181,15810845,0.0,2,1,2,1,0,T'ang,636,france,male,42,55470.78,50k - 100k,33-44,0,no saving,below 650,0.3333333333333333,0.572,0.3243243243243243,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9132175030759254,0.08678249692407454,0.0
182,15719377,0.0,1,1,4,1,1,Cocci,804,france,female,50,8546.87,1k-20k,45-60,0,no saving,above 700,0.0,0.908,0.4324324324324324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.223613727132853,0.776386272867147,1.0
183,15654506,0.0,2,0,8,0,0,Chang,514,france,male,32,95857.18,50k - 100k,24-32,0,no saving,below 650,0.3333333333333333,0.32799999999999996,0.1891891891891892,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9117263481373629,0.08827365186263711,0.0
184,15771977,99010.67,1,0,1,0,0,T'ao,730,france,female,39,194945.8,150k - 200k,33-44,1,50k-100k,above 700,0.0,0.7599999999999999,0.2837837837837838,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.42787614622911374,0.5721238537708863,0.0
185,15708710,0.0,1,1,0,1,0,Ford,525,spain,female,37,131521.72,100k - 150k,33-44,0,no saving,below 650,0.0,0.35,0.25675675675675674,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.543201969936822,0.456798030063178,0.0
186,15726676,0.0,2,1,5,1,0,Marshall,616,spain,male,30,196108.51,150k - 200k,24-32,0,no saving,below 650,0.3333333333333333,0.5319999999999999,0.16216216216216217,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9582960357455308,0.04170396425446918,0.0
187,15587421,111388.18,2,0,7,0,0,Tsai,687,germany,female,34,148564.76,100k - 150k,33-44,1,100k - 150k,650-700,0.3333333333333333,0.674,0.21621621621621623,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5612339907346794,0.4387660092653206,0.0
188,15726931,56214.85,2,0,8,0,1,Onwumelu,715,france,female,41,92982.61,50k - 100k,33-44,1,50k-100k,above 700,0.3333333333333333,0.7299999999999999,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.801549615936123,0.19845038406387708,0.0
189,15771086,84327.77,2,0,3,0,0,Graham,512,france,female,36,17675.36,1k-20k,33-44,1,50k-100k,below 650,0.3333333333333333,0.32399999999999995,0.24324324324324326,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.7493070838086664,0.2506929161913336,0.0
